Time X Y Z
0.065307 0.08733109244416204 2.1412881260084733 1.0310980053015737
0.065328 0.024523158987163285 2.4048744828959974 1.9085311913002332
0.065334 0.19520330649144735 2.4432271659183096 1.7843149395591662
0.065341 0.21419080800897683 2.2283726409037974 1.4791802242649055
0.065347 0.7984507886468578 2.652709956377409 1.4871735119446794
0.065353 0.7475600960109043 2.8138090394941564 1.375221536842941
0.065358 0.4609414621596165 2.3457675380050373 1.1967023274899686
0.065364 0.5302294007892298 2.848051459139174 1.7136439720900571
0.06537 0.687360600588856 2.921924625868056 1.1181646393341778
0.065376 0.2794529163762246 2.846136214928287 1.9613667230840341
0.065381 0.7713237978253966 2.313758675071256 1.5318491193864494
0.065387 0.383087640759318 2.491878191322671 1.5402207492536601
0.065392 0.7557774575063565 2.6295431490379917 1.1328679247704943
0.065398 0.9942060107445934 2.7685822600982486 1.6487092975699755
0.065404 0.8261260743716826 2.8824867118072395 1.3153265741456552
0.065409 0.2023436325188409 2.926338812684091 1.2441128905452388
0.065415 0.8069645317186859 2.3823603579953416 1.0803503283202844
0.06542 0.8186625144415891 2.194124834239158 1.9816835902261478
0.065426 0.7869171412973355 2.23033275958978 1.7319246650229174
0.065432 0.3853232262448135 2.6734176946624806 1.9655692975956387
0.065437 0.9989017712752233 2.5206632805398583 1.4595535962630515
0.065442 0.3016511378342033 2.4854435840363642 1.7312507517390094
0.065448 0.19556762091617497 2.6643617684414083 1.4909047952393548
0.065454 0.62254211419871 2.7256859470001458 1.8184774370786738
0.065459 0.11525275912236521 2.423100333386367 1.3954799102024622
0.065465 0.45511751060621575 2.6534139564915256 1.3063582092907857
0.065471 0.4471263774231261 2.6214083236801677 1.2321513272363722
0.065476 0.6918511934653004 2.4987053731278053 1.210623049786912
0.065481 0.7174260152821809 2.637286612815444 1.4264837425787178
0.065487 0.2815163616718641 2.2742981189248956 1.1452847425275
0.065492 0.14899986992659464 2.732076040935914 1.4826639817193612
0.065498 0.6063889569420947 2.76408338806895 1.9076477880921656
0.065503 0.8747206227170976 2.8662425004390064 1.7911154547613526
0.065509 0.45352712921695104 2.353138913919193 1.8057516963025089
0.065514 0.8281297527094759 2.6614263643431313 1.7934456341794505
0.06552 0.6897786492025185 2.6108010588047263 1.0124834652670844
0.065528 0.5789564626928048 2.0857487962562384 1.4563450229900337
0.065534 0.8999587202157061 2.236126610148268 1.2768814247253522
0.065539 0.7427769387670344 2.7628645654264004 1.953487501283286
0.065544 0.005482905896639578 2.4106782670864977 1.4766637836583039
0.065551 0.20263484722823366 2.2682952053792693 1.4026329342770802
0.065556 0.40557551798889613 2.231331067906392 1.952144620943346
0.065561 0.7117273504638988 2.432634366812065 1.4682211901216835
0.065567 0.4521067688113227 2.0642162414703433 1.1677453322198346
0.065573 0.8020607155180889 2.6804723782133375 1.9984405492157742
0.065578 0.49370997527914773 2.8029680617674213 1.3643184140401805
0.065584 0.7627288016872004 2.5980818401933474 1.1603169035800514
0.065589 0.24786459139898676 2.3490292395451875 1.4921876939001693
0.065595 0.42662718238460695 2.7190235665182656 1.7204629130894693
0.065601 0.38543516966581415 2.908179454116738 1.2286187456111084
0.065606 0.6182752085671634 2.9626585309338056 1.2622229699254168
0.065612 0.05270221950750131 2.7877621574211737 1.653009402653328
0.065618 0.2905679591467649 2.6755906290398 1.8973986660441062
0.065623 0.976019344943946 2.3957187989943898 1.210302301163239
0.065628 0.30807031317073597 2.5596235766625073 1.447048796098869
0.065634 0.7076981085661557 2.6601993841496254 1.9792131295745838
0.065639 0.5785520929270815 2.1196280124452667 1.4380742216836262
0.065645 0.06894496968733632 2.906829280075299 1.6759591294757386
0.06565 0.3885532742198634 2.9926811648654974 1.9087889468339487
0.065656 0.9061184987018033 2.594507816928557 1.5388144081230357
0.065661 0.5893091382175929 2.8071110056724558 1.0957335854688934
0.065666 0.24003806801312244 2.6665272329210694 1.29841033603567
0.065673 0.4557935299202486 2.575221007175094 1.2599095508480502
0.065709 0.17792227640769576 2.3268224641982913 1.1448411615464922
0.065735 0.36813661400575537 2.783402329862172 1.1963090816612163
0.065744 0.19380221768624717 2.485007046215875 1.7835116068792578
0.06575 0.336118880426709 2.716175834384482 1.3196568379991143
0.065755 0.09663108837200285 2.9147872092820326 1.2373234982914676
0.065762 0.5039888736833886 2.107156763712429 1.7886143807139159
0.065767 0.516407850657428 2.963979028437448 1.6914603314878178
0.065772 0.7013788848466264 2.8955159690487804 1.3281067836551124
0.065778 0.8066040757682642 2.0761752904816184 1.9113038176838157
0.065785 0.9631198169170381 2.5423014299249456 1.1599577169078583
0.06579 0.5636702791987417 2.703861241515164 1.3506429652388288
0.065795 0.0680476770519951 2.6412537061726624 1.4940297544580534
0.065801 0.3756282122876028 2.7224856075135104 1.2051680648653376
0.065812 0.6765090703731645 2.6511281168449514 1.9136072281987988
0.065818 0.22515478944012324 2.2845592076862427 1.1941473158982725
0.065823 0.3643467653884993 2.8610562919057907 1.4206039449620627
0.065829 0.5643270124850944 2.924438122357426 1.7600619273923575
0.065835 0.3546527062325554 2.120331865515795 1.1820173221528765
0.06584 0.49035021954775215 2.826074886045707 1.8461737575934722
0.065846 0.33196999339742583 2.93191911094339 1.8394133029864692
0.065851 0.6228581576322146 2.7559018785093503 1.6172594978327424
0.065856 0.5873604386682618 2.961161605861811 1.1172412506951241
0.065862 0.07740765102189684 2.1643665868991766 1.5224782975198485
0.065868 0.9174039983806818 2.7469822586178547 1.4475014266547728
0.065873 0.18400105641431586 2.9514674171193405 1.0008804594188483
0.065879 0.43788189228696306 2.626506923077218 1.814957726207061
0.065885 0.5439145391152469 2.5913865815439756 1.3992589897505254
0.06589 0.422492863497527 2.211762322023085 1.494298424721351
0.065895 0.25539265168240977 2.697015062101505 1.323090674886598
0.0659 0.501644163730148 2.7696187164092914 1.7883249219677158
0.065907 0.015615557529608748 2.305064376529469 1.6492477668724872
0.065912 0.20238495606604046 2.2646473699151404 1.6767095574117838
0.065917 0.09016155736067333 2.9421608129629875 1.442693643945642
0.065922 0.9134213567585032 2.181852863894795 1.0997056370023666
0.065929 0.4785951094854203 2.4343320774607715 1.6728239707971786
0.065934 0.924057270401059 2.7616744580208716 1.738616709900878
0.065939 0.7611452353143063 2.372439107138941 1.6637093982662412
0.065945 0.34015010880300267 2.892730070707274 1.6984834692849655
0.06595 0.35574738597762856 2.2561392662455213 1.10141187360913
0.065956 0.41066461768242757 2.968221883395353 1.2017910472311555
0.065961 0.9183543884396941 2.5489218215907674 1.66265377139137
0.065967 0.10470822550046954 2.0362981928065738 1.4533050183800849
0.065972 0.8452823219175906 2.6377735056338625 1.3075230365629464
0.065978 0.8830713271339438 2.91715132439701 1.024645139294682
0.065984 0.8784435033996002 2.914065273338018 1.8853551754541211
0.065989 0.30068504763736814 2.109083800921068 1.6469913565084824
0.065995 0.25837163270053365 2.04616538214475 1.083444328775418
0.066 0.245062432084169 2.6314440442940716 1.3714812698206853
0.066006 0.6341049709164673 2.0208569082768513 1.1862423764804135
0.066011 0.6076413442935727 2.117056680700238 1.8438034039316986
0.066017 0.776637409011005 2.0445441136775364 1.311478261492129
0.066022 0.04021995146432733 2.7167317360106735 1.0166839555026215
0.066028 0.356967446549884 2.0986426223087853 1.2839280638395778
0.066033 0.9538197058296854 2.219868976590753 1.8516638713604205
0.066038 0.8821484058622729 2.0355298140455798 1.1023851447785655
0.066046 0.937439568745061 2.8052866870903372 1.5221855535355673
0.066053 0.6301686984287785 2.960199224759824 1.6144017945163802
0.066058 0.9977465163218393 2.524626355601493 1.3806550919998049
0.066063 0.7235597926217642 2.23499979559341 1.38900205197152
0.066068 0.4599848908469195 2.3735655176505692 1.0092101785373098
0.066074 0.2345034263581478 2.2204363492304733 1.9840167608866752
0.066079 0.7775744019785664 2.79272147062252 1.899311789246426
0.066085 0.415551299586536 2.5781414729944494 1.1523852427346455
0.066174 0.0832478631035447 2.7362379639946868 1.5752956025597338
0.066185 0.9101815413404628 2.824108841748039 1.758535425601548
0.066192 0.748061993861999 2.4507249297749727 1.2372866908625582
0.066198 0.9510347154700077 2.9838616922034222 1.1307888870007172
0.066207 0.37111770528030597 2.3226911293351455 1.3189674046146334
0.066213 0.7326563752830403 2.6892024577300346 1.4293519206966239
0.06622 0.18460200588084008 2.090702238125399 1.746117394457164
0.066226 0.938815532844042 2.730894474414658 1.8210140488500692
0.066234 0.5727746811498249 2.3891666121741184 1.6749645927504768
0.066239 0.217822635222497 2.966356800060025 1.174784655599787
0.066246 0.39131627357378895 2.3697765971051075 1.8578347810674383
0.066253 0.0905047041569842 2.0109247205934047 1.0492397340905932
0.066258 0.8919995313377231 2.00915955627604 1.1570059582920784
0.066264 0.6351596450971752 2.2869019475170638 1.6887038434634951
0.06627 0.6748765177897508 2.7803117001685034 1.9944505409531839
0.066275 0.18631601439239487 2.820703718961626 1.296663135912793
0.06628 0.8722393062841836 2.9026682703732134 1.783269627287117
0.066293 0.4708742674322718 2.2404076753327598 1.9164088758469346
0.066299 0.2943207025776591 2.8265118911909815 1.415173363053042
0.066304 0.9520982214994637 2.5585641834200734 1.0142601060541518
0.06631 0.4224132345035091 2.206408257495662 1.3478484720160382
0.066315 0.5265710942652204 2.453269928490391 1.5773627278007392
0.06632 0.813350770651236 2.946092188421603 1.9194809523807503
0.066326 0.9808396542387179 2.72809160025004 1.1881297567756426
0.066332 0.300457948618156 2.34534467594117 1.3039881890433638
0.066337 0.9236196318928555 2.8493720453866245 1.9059925761592518
0.066342 0.0690519118167966 2.8744413150443267 1.4812548289419185
0.066348 0.8699155307452926 2.108764468494882 1.548503982924172
0.066353 0.4529231074643585 2.723273746695349 1.2146224437080306
0.066359 0.7820272736254787 2.866867816556246 1.6607252050425783
0.066364 0.6828296422051443 2.7352917557655854 1.744264561718464
0.06637 0.2939914277500012 2.6817821401160113 1.6302719210395251
0.066375 0.18977232059451898 2.3314122390037366 1.991460110350512
0.066381 0.72551289467955 2.8669901378297658 1.6439092989122936
0.066387 0.28725697857882526 2.3226422102153426 1.254100335901653
0.066392 0.8016369504684121 2.5563779895505423 1.384975589291047
0.066398 0.0257688595097314 2.876295260198069 1.0212693242304254
0.066404 0.2475353475474682 2.625312517926594 1.3577368503193474
0.066411 0.7795420116707004 2.027802154564503 1.026715038886886
0.066416 0.9380140562613185 2.3417544909962764 1.872739646667045
0.066421 0.12061941245678465 2.287253113663696 1.4460805642965306
0.066427 0.6508078512383418 2.6894432538207838 1.1041015629827684
0.066432 0.13511772523333077 2.5747907495650493 1.8789623068435926
0.066438 0.6255070432275758 2.0431388959094874 1.8316154684148078
0.066443 0.0057518411870755015 2.680604987400801 1.8303839129761355
0.066449 0.5856380315692153 2.608820649064301 1.230132820859342
0.066456 0.9153686867874342 2.8102659478565823 1.758982787070055
0.066463 0.35980312410192716 2.8864428025992632 1.3685124908643416
0.066471 0.6417147445351592 2.856024425441608 1.4655171599405814
0.066477 0.8974999378796439 2.9338722478829196 1.8816035254299155
0.066482 0.2869804610237876 2.136429052847536 1.7097112626791868
0.066488 0.22231025181170994 2.5846100653517556 1.3917698535965943
0.066495 0.8589667229571243 2.736787913601332 1.0181813552820702
0.066502 0.6833313103442065 2.5383005152011213 1.690119210749132
0.066508 0.4393181335795938 2.6115698616769145 1.0904697856159222
0.066517 0.3477304075987794 2.201692366648464 1.3710157754003198
0.066524 0.5068924192047145 2.8505661618505425 1.7591703694301688
0.06653 0.6773270601914351 2.6375724976244035 1.2760989284987643
0.066538 0.8931750284482202 2.8969059305278257 1.602475067911747
0.066545 0.21234475836280042 2.118929983301884 1.026360872531966
0.066551 0.890106207308341 2.5521158536590884 1.1921066483539398
0.066557 0.9280581388428121 2.9404445500791527 1.0353804012386973
0.066566 0.5812956152074891 2.0969229977450508 1.6791700718361329
0.066573 0.4534568736998019 2.529237288459 1.1285744138903686
0.066583 0.12238404218079313 2.303229627002859 1.0454285396843075
0.066591 0.13957173497425712 2.0091672903559137 1.1536906106021438
0.066598 0.7805704916382741 2.6363967516948117 1.311941059527454
0.066605 0.9246532847441022 2.8102757867908483 1.0224851406592705
0.066611 0.4264146333549901 2.200576683773268 1.4472140714892363
0.066619 0.7572790427861076 2.0085547017116716 1.873869403977675
0.066625 0.7533194992558983 2.4917224656667414 1.6213381653127272
0.06663 0.06805567557657466 2.169388990915347 1.58216593936138
0.066636 0.9123452178072878 2.5594295599176418 1.027222311866675
0.066642 0.5432513308714857 2.6006386163317323 1.7630952133957858
0.066648 0.9648155758122857 2.8343520734150722 1.401324589304405
0.066653 0.8822484036128062 2.0894790407267023 1.0768733248816622
0.066659 0.8689125525681184 2.9332221359270316 1.9995155511696983
0.066665 0.9304396231957834 2.5418920690086395 1.067020781233568
0.066671 0.162862325910184 2.5919208980793664 1.2932210034675071
0.066678 0.2197647014583245 2.2969862848462235 1.4595095382590175
0.066684 0.7714089980702236 2.3886053564497307 1.1341863257950244
0.066691 0.8865363730497039 2.6621443364457518 1.8962016213023778
0.066697 0.05507742367818458 2.1569263370451255 1.8457524678653647
0.066708 0.30438660423914976 2.243017377608502 1.4553843073943162
0.066724 0.012602958624863048 2.9304509620719736 1.7922253261997525
0.066731 0.03950828277551677 2.9350710676300817 1.395700882609705
0.066738 0.897488297349776 2.2523438388057944 1.3966796685260643
0.066745 0.3362270682727727 2.8892559731556107 1.172785897610547
0.066755 0.6806208519456178 2.1783649748754845 1.220340598932255
0.066765 0.7822991955855185 2.7985261523643574 1.3110200597145212
0.06677 0.7104154995671692 2.2683820499986354 1.214910421934631
0.066777 0.5880156093669046 2.333937256932346 1.6912049131984246
0.066783 0.14764644853393083 2.3640430534029453 1.0144634907214256
0.066789 0.5452519086601806 2.886448431402637 1.721886967088826
0.066795 0.9250890005148572 2.330517729957912 1.0541838807752038
0.066802 0.9839156268247501 2.2443963720092106 1.1330800056601822
0.066807 0.6634783796951971 2.2648882299971036 1.3870116320196384
0.066813 0.30065834910441347 2.958502495567488 1.485129516822627
0.066819 0.320521710794363 2.4461167285904013 1.6524733851258926
0.066826 0.6543083125820396 2.5871350890362823 1.4157960789456978
0.066832 0.04085199224006841 2.4155201321056254 1.2841218838295143
0.066839 0.5356663163073062 2.6810647347701035 1.255981413877648
0.066845 0.35612000503406593 2.164715198603359 1.4907838629415955
0.066851 0.5575439983358298 2.3278450319114654 1.2536933184841965
0.066858 0.6390540242290537 2.059982196659694 1.3100188039290863
0.066865 0.9060550096981037 2.798252567339833 1.3341902361468545
0.066871 0.8062341473421608 2.3026460974860803 1.8916250922695932
0.066878 0.4193254691324627 2.326692513964809 1.9516479174150194
0.066885 0.609473417318945 2.690366073469415 1.5785597924997272
0.066891 0.5484534603083432 2.4505173447433526 1.2913800239804445
0.066896 0.2889238888444211 2.449831098996416 1.9105522447559986
0.066902 0.795748986017203 2.5391086038833235 1.3724412853321712
0.066908 0.40366220923157947 2.695733770660177 1.9159899658016568
0.066918 0.5985389872805797 2.5096025869764795 1.0883963307558306
0.066924 0.5698270127619888 2.1835180560598153 1.3736781419630144
0.066931 0.19796576353960005 2.2633381191289974 1.4181738148872332
0.066938 0.5371709808003845 2.014365978766625 1.7211358622425594
0.066943 0.9899861447650669 2.092307385187874 1.4726345529330134
0.06695 0.2527792124327528 2.680761903957398 1.817658382999861
0.066956 0.7164813364542543 2.03340855725041 1.005063241154192
0.066962 0.07992999217850172 2.806215166590668 1.8284198763031867
0.066969 0.3363559894322786 2.837929768316984 1.6557199757939132
0.066975 0.9890012693856963 2.531605646328435 1.5709236104010087
0.066981 0.2327076765204117 2.3457766918939686 1.8670140791857608
0.066989 0.643761830038574 2.441330025852998 1.2151315612156344
0.066996 0.8452783615136892 2.504651944075919 1.1066254403208167
0.067059 0.4776795618433287 2.266897781821122 1.948144623602741
0.067071 0.5758028874147794 2.879538963105629 1.4418994689345643
0.067077 0.7316470232130442 2.511510989560989 1.3491122540036715
0.067083 0.15707761052955627 2.282266582463559 1.7278368717496546
0.06709 0.8629959156114824 2.5593892469848623 1.1806318383841354
0.067097 0.40309044374921754 2.524046606521349 1.51675616503611
0.067102 0.7079097188356666 2.083602151001137 1.1176506060596085
0.067109 0.5520031700721233 2.920271073955556 1.188279561793939
0.067114 0.7209395619025865 2.2746500654892037 1.495338387878622
0.067119 0.4866486263844779 2.867029250819327 1.4377859789052856
0.067126 0.35031806305979474 2.4966737095152194 1.821278904889438
0.067131 0.09680377449156718 2.783104098884337 1.3225940785782195
0.067137 0.5986437007972362 2.0484501869972087 1.309368737152381
0.067142 0.6522497169721472 2.6547588764191596 1.3797243299504194
0.067148 0.9605786848253449 2.4259171894692253 1.5176493495710859
0.067154 0.0684638329667493 2.116519951804186 1.4205829022294891
0.067159 0.982731235160463 2.4032785086656503 1.9083988957721187
0.067166 0.9989056132711114 2.0893708274311322 1.1502118846055664
0.067171 0.27369077795506724 2.1900634602988744 1.384241593290262
0.067176 0.3425138790135057 2.937949046148514 1.6532367867179958
0.067182 0.4682221943810735 2.446435576923874 1.6118003328628827
0.067188 0.46290256893646975 2.9769679820475026 1.0495511746043156
0.067194 0.8344393548955442 2.902729197136602 1.867104134225189
0.067199 0.9525337869934641 2.5027724164874803 1.3992360600085245
0.067205 0.9400929832425988 2.5687070181267364 1.3719502805836479
0.06721 0.46080639090172437 2.839193381546567 1.5711487301717835
0.067215 0.48542183009886 2.0173313550231184 1.9538804349696446
0.067221 0.8446684356222461 2.713563930400492 1.2338597441275985
0.067227 0.7381239643143166 2.98361039009327 1.038631136175014
0.067232 0.3722851748682784 2.9848125511555392 1.0098052772262633
0.067238 0.3569143161538727 2.2780248613306577 1.547380737126831
0.067244 0.40780529312192715 2.5116596792549206 1.629017817278728
0.067253 0.22442699275749467 2.2501145491112493 1.3109425966572812
0.067262 0.5395699809926287 2.25772553609696 1.9859369098076571
0.067268 0.711220657799887 2.5235327675996544 1.8768875961765392
0.067274 0.08939830074753086 2.756095973706267 1.779047144511778
0.06728 0.6427361525198991 2.2123913975806007 1.1155852987545403
0.067287 0.540415382086692 2.3583038849509563 1.8773061553778492
0.067292 0.7354511076580924 2.7792794218782113 1.2470060630438515
0.067297 0.3386255652665543 2.975584839391921 1.6549034387889194
0.067303 0.5767750846742735 2.9807024334770174 1.7330582291290733
0.067309 0.6510447156622584 2.8516801688645548 1.3334794415877818
0.067314 0.55655956511084 2.1614522751184 1.270328526559382
0.067319 0.5785247166446824 2.388043964410943 1.952160267046336
0.067325 0.3985446627910787 2.3751376871441523 1.1273767818438114
0.067331 0.14290447393605032 2.225644846203887 1.0824412897760933
0.067336 0.7798242397166156 2.047870957741546 1.751135265097941
0.067343 0.8870927728130515 2.7489318515216454 1.46374383506254
0.067348 0.45659418320872946 2.0949448468976057 1.251803127314519
0.067353 0.2394341963623835 2.3183396772858114 1.940725076716527
0.067359 0.18377475495168794 2.3270982148659036 1.4594808116102007
0.067365 0.4451057069432107 2.3150476019565254 1.061590126956176
0.06737 0.8822126680890273 2.010978149737014 1.2195826255070361
0.067376 0.7841253483390072 2.9866460776931927 1.2602635530122965
0.067381 0.7772879596444225 2.080255578612423 1.9425465044529
0.067387 0.0030781226051347366 2.619478649194548 1.7929351020216693
0.067393 0.12213694267201158 2.0308500990781626 1.668950402301381
0.067398 0.41793360669076585 2.8055269469441395 1.7348176693998196
0.067404 0.7182408979407705 2.912928682850037 1.9449878121552493
0.06741 0.19132353552135728 2.174995114565687 1.6941782764193996
0.067415 0.008844879856091392 2.42357186718962 1.6502883864932518
0.06742 0.7783960152645922 2.514971460057705 1.2766657906583823
0.067427 0.1494447717444216 2.175301882535686 1.39065528284029
0.067432 0.5633248444942704 2.6966654291412113 1.6290994871870712
0.067437 0.8819738890233019 2.2964554286499332 1.6499093863445977
0.067444 0.6466973740923414 2.8771636291549116 1.6691983472952143
0.06745 0.011375881117589026 2.787833063406697 1.563411477219673
0.067455 0.8466535754860723 2.9948400836310958 1.4502815305660524
0.06746 0.4257517832932094 2.6561298115299685 1.0294900029801533
0.067467 0.9893426318048766 2.2446132474893585 1.145051547883322
0.067472 0.14226673681029534 2.148317498025801 1.2848357902453467
0.067477 0.7737745769734514 2.216738001531701 1.9935741910505862
0.067484 0.6252519951815027 2.6729785498559275 1.3496687234162459
0.067491 0.6606448320965064 2.058453189886701 1.0476892644439562
0.067499 0.7664875988221682 2.9404435829091637 1.7739034446659363
0.067505 0.04189874830742912 2.3467696821994197 1.7454024263198014
0.067513 0.8693757713488559 2.3375801453570233 1.2546187246629645
0.067522 0.571916287628335 2.2104438910881647 1.9275587217137824
0.067536 0.7883129822360322 2.7032173983564145 1.434169458865939
0.067545 0.19243349834168966 2.1718903003354946 1.8328761926263335
0.067555 0.7214640512840412 2.423895696713711 1.6231313107587377
0.067564 0.8331642946831043 2.4158516769598504 1.182946793578505
0.067573 0.8944559636866704 2.3508039157218117 1.1119344428016449
0.067583 0.12171369454351944 2.0081888241846557 1.5410896108055288
0.067593 0.2543627282106182 2.7120974598911163 1.7903682021887035
0.067602 0.5592861453789528 2.754660552186225 1.0621652008174518
0.067612 0.4290363423038924 2.4293085739192244 1.5345990203455508
0.067621 0.20062005307477537 2.3148247970526254 1.8561292954699495
0.067632 0.5353442239017967 2.720678983368177 1.7635207002457136
0.067642 0.2052806799451038 2.6070357570501757 1.5944001287953706
0.067653 0.9245523600163674 2.093073901004714 1.2461365838389635
0.067662 0.7897765674808126 2.1046502299292507 1.591610715467925
0.067671 0.11211947746104456 2.6229395813637217 1.2506650863841842
0.067681 0.4958879507258347 2.055993991958693 1.0046527487028367
0.06769 0.010024839979310918 2.3288597823272594 1.0711891031555458
0.0677 0.09271331747713663 2.0828655655851236 1.5586963183590994
0.06771 0.007085869822208379 2.3717461196728893 1.620476027273892
0.067719 0.8664828408862519 2.4750102211066807 1.6780511731370553
0.06773 0.44889730961258456 2.236588146381985 1.0461916295904914
0.067739 0.5574818496111764 2.8457167895768816 1.8284930496689733
0.06775 0.011841066795162059 2.5901922001428765 1.0850028530002842
0.06776 0.5361667725150912 2.7535991597822163 1.2762899295610974
0.06777 0.006577516796419047 2.7107962258635956 1.8746425182100097
0.06778 0.4905542027327139 2.8821231092612596 1.344621265253043
0.067789 0.3336606590072385 2.210469830151108 1.448721409753923
0.0678 0.5454729138657143 2.1171213408803586 1.3642422917950934
0.067818 0.6565642842049949 2.081659127112899 1.3102292894170595
0.067831 0.06348633112458679 2.1363639435863515 1.390287495919915
0.067841 0.8462956383448108 2.637270390879017 1.6963410042480926
0.067851 0.9601648683328763 2.3605061207677642 1.2639902158199459
0.067861 0.29331780814163977 2.1510399417180426 1.0442528107976825
0.067872 0.004665854232526079 2.6108299970812543 1.1168294580703408
0.067881 0.6930454426936454 2.8771947146459294 1.134519486051532
0.067891 0.03348293743253694 2.63130403472033 1.3214166600602453
0.067901 0.2295867792865287 2.106486766966726 1.8924403407125268
0.067911 0.94680625691216 2.957344932514447 1.123383167486308
0.067921 0.2852071085977872 2.4631260391502714 1.9099299501248235
0.067931 0.47111443488115967 2.6309381933056493 1.6524210499452425
0.06794 0.4724491829286529 2.318991806119784 1.3515467630337932
0.067951 0.1537491521358425 2.8285906694099445 1.520459045954099
0.06796 0.6279580503334276 2.7899961978496632 1.7920830774102003
0.067971 0.45607186039279557 2.8214369445605523 1.7421285192266565
0.067981 0.6635947516945867 2.9694885239851585 1.0992579706661925
0.067992 0.17340279658952273 2.6454717678990756 1.0394590600648916
0.068002 0.8735418299681882 2.444167587479235 1.2022675749861744
0.068012 0.8332150352899038 2.06408991819046 1.7763098107716613
0.06812 0.3507879568842631 2.144712725831351 1.3234926969066625
0.068132 0.4261118615505557 2.8688499173494653 1.7472976706389152
0.068141 0.6646379928233648 2.1483732543144525 1.1861327171573288
0.068149 0.7094563362480789 2.753306124447442 1.3638342612006555
0.068158 0.39138496345221685 2.3126311738038448 1.3765856227464706
0.068167 0.19364782722290785 2.2680266076985185 1.680763957026733
0.068175 0.39539612689903714 2.0641141508973377 1.8020171690695335
0.068184 0.45176237487514137 2.971361907313374 1.0804134369050726
0.068193 0.09198560398314737 2.131645776770096 1.316446952824332
0.068202 0.164481451489495 2.5454868543131837 1.8047459408033895
0.068209 0.652484541847512 2.4410504553142873 1.1070951862310343
0.068217 0.7564535922176979 2.960359015498971 1.2549909065487466
0.068226 0.4452176062223292 2.8560887904300323 1.5274284655629558
0.068234 0.5471355826442049 2.836364871832098 1.9166887932972325
0.068241 0.7748354747346584 2.9421765080529614 1.5353046268432804
0.06825 0.24593374469102203 2.6276685680249483 1.1083618166535625
0.068258 0.29243323561377776 2.189166379546662 1.7781094703576854
0.068266 0.5058295071785811 2.0210894809224427 1.490569634043602
